Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,Genotype,BioProject,Developmental_stage,sex,Development_stage,sex_type,Library Name,tissue,Cell_Line,stage,chip_antibody,transgene,chip_antibody_supplier,genotype/variation,strain/background,antibody_manufacturer,input_experiment/sample
SRR1163568,ChIP-Seq,42,492495654,SAMN02315281,606454624,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466502,GSM1206331,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206331,seq-ab12181_H3K9acS10ph_873968_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163569,ChIP-Seq,42,903403578,SAMN02315280,1104666615,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466503,GSM1206332,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206332,seq-MP07355_H3K23ac_27133_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163570,ChIP-Seq,36,1108373364,SAMN02315286,682048933,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466504,GSM1206333,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206333,seq-MP07355_H3K23ac_27133_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163571,ChIP-Seq,42,684080670,SAMN02315284,811829527,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466505,GSM1206334,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206334,seq-MP07355_H3K23ac_27133_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163572,ChIP-Seq,42,768694206,SAMN02315297,940220686,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466506,GSM1206335,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206335,seq-MP07355_H3K23ac_27133_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163573,ChIP-Seq,42,903403578,SAMN02315288,1104666650,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466507,GSM1206336,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206336,seq-ab1191_H3K18ac_GR311521_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163574,ChIP-Seq,36,1108373364,SAMN02315293,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466508,GSM1206337,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206337,seq-ab1191_H3K18ac_GR311521_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163575,ChIP-Seq,42,662469864,SAMN02315298,773745329,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466509,GSM1206338,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206338,seq-ab1191_H3K18ac_GR311521_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163576,ChIP-Seq,42,544768728,SAMN02315232,660197306,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466510,GSM1206339,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206339,seq-ab1191_H3K18ac_GR311521_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163577,ChIP-Seq,36,1108373364,SAMN02315289,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466511,GSM1206340,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206340,seq-ab8898_H3K9me3_339901_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163578,ChIP-Seq,42,903403578,SAMN02315237,1104666567,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466512,GSM1206341,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-02-06T00:00:00Z,GSM1206341,seq-ab8898_H3K9me3_339901_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163579,ChIP-Seq,42,472791648,SAMN02315228,594450400,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466513,GSM1206342,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-02-06T00:00:00Z,GSM1206342,seq-ab8898_H3K9me3_339901_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163580,ChIP-Seq,42,423126270,SAMN02315234,490721537,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466514,GSM1206343,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-02-06T00:00:00Z,GSM1206343,seq-ab8898_H3K9me3_339901_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163581,ChIP-Seq,36,1108373364,SAMN02315231,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466515,GSM1206344,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206344,seq-WA30834809_H3K4me2_8002_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163582,ChIP-Seq,42,903403578,SAMN02315239,1104666683,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466516,GSM1206345,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206345,seq-WA30834809_H3K4me2_8002_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163583,ChIP-Seq,42,255308214,SAMN02315229,317248337,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466517,GSM1206346,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206346,seq-WA30834809_H3K4me2_8002_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163584,ChIP-Seq,42,536737488,SAMN02315238,614264648,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466518,GSM1206347,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206347,seq-WA30834809_H3K4me2_8002_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163585,ChIP-Seq,36,1108373364,SAMN02315233,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466519,GSM1206348,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206348,seq-WA30634849_H3K27ac_8002_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163586,ChIP-Seq,42,903403578,SAMN02315230,1104666606,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466520,GSM1206349,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206349,seq-WA30634849_H3K27ac_8002_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163587,ChIP-Seq,42,684551112,SAMN02315235,782495285,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466521,GSM1206350,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206350,seq-WA30634849_H3K27ac_8002_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163588,ChIP-Seq,42,430275846,SAMN02315236,502818218,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466522,GSM1206351,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206351,seq-WA30634849_H3K27ac_8002_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163589,ChIP-Seq,36,1108373364,SAMN02315240,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466523,GSM1206352,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206352,seq-UP07448_H3K27me1_24439_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163590,ChIP-Seq,42,903403578,SAMN02315244,1104666672,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466524,GSM1206353,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206353,seq-UP07448_H3K27me1_24439_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163591,ChIP-Seq,42,594365940,SAMN02315241,681810899,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466525,GSM1206354,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206354,seq-UP07448_H3K27me1_24439_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163592,ChIP-Seq,42,561765666,SAMN02315335,656809449,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466526,GSM1206355,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206355,seq-UP07448_H3K27me1_24439_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163593,ChIP-Seq,36,1108373364,SAMN02315243,682048933,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466527,GSM1206356,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206356,seq-HK00008_H3K9me2_6D11_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163594,ChIP-Seq,42,903403578,SAMN02315242,1104666410,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466528,GSM1206357,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206357,seq-HK00008_H3K9me2_6D11_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163595,ChIP-Seq,42,565979610,SAMN02315329,655591203,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466529,GSM1206358,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206358,seq-HK00008_H3K9me2_6D11_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163596,ChIP-Seq,42,694412292,SAMN02315333,815924693,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466530,GSM1206359,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206359,seq-HK00008_H3K9me2_6D11_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163597,ChIP-Seq,36,1108373364,SAMN02315327,682048933,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466531,GSM1206360,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206360,seq-ab15823_H4K8ac_487128_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163598,ChIP-Seq,42,903403578,SAMN02315328,1104666603,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466532,GSM1206361,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206361,seq-ab15823_H4K8ac_487128_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163599,ChIP-Seq,42,600830790,SAMN02315330,700643748,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466533,GSM1206362,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206362,seq-ab15823_H4K8ac_487128_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163600,ChIP-Seq,42,675814692,SAMN02315334,777940707,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466534,GSM1206363,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206363,seq-ab15823_H4K8ac_487128_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163601,ChIP-Seq,36,1108373364,SAMN02315245,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466535,GSM1206364,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206364,seq-HK00013_H3K27me3_1E7_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163602,ChIP-Seq,42,903403578,SAMN02315332,1104666724,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466536,GSM1206365,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206365,seq-HK00013_H3K27me3_1E7_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163603,ChIP-Seq,42,565570992,SAMN02315246,656416820,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466537,GSM1206366,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206366,seq-HK00013_H3K27me3_1E7_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163604,ChIP-Seq,42,579924240,SAMN02315248,677701466,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466538,GSM1206367,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206367,seq-HK00013_H3K27me3_1E7_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163605,ChIP-Seq,42,903403578,SAMN02315323,1104666588,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466539,GSM1206368,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206368,seq-WA30532379_H3K4me3_10001_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163606,ChIP-Seq,36,1108373364,SAMN02315250,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466540,GSM1206369,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206369,seq-WA30532379_H3K4me3_10001_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163607,ChIP-Seq,42,385664832,SAMN02315247,449040984,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466541,GSM1206370,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206370,seq-WA30532379_H3K4me3_10001_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163608,ChIP-Seq,50,470115200,SAMN02315249,301290994,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466542,GSM1206371,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206371,seq-WA30532379_H3K4me3_10001_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163609,ChIP-Seq,42,903403578,SAMN02315324,1104666513,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466543,GSM1206372,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206372,seq-ab9048_H3K36me1_206009_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163610,ChIP-Seq,36,1108373364,SAMN02315317,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466544,GSM1206373,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206373,seq-ab9048_H3K36me1_206009_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163611,ChIP-Seq,42,276837540,SAMN02315331,313964267,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466545,GSM1206374,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206374,seq-ab9048_H3K36me1_206009_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163612,ChIP-Seq,42,356452488,SAMN02315326,397435142,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466546,GSM1206375,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206375,seq-ab9048_H3K36me1_206009_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163613,ChIP-Seq,36,1108373364,SAMN02315322,682048939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466547,GSM1206376,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206376,seq-ab2886_H3K79me1_361912_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163614,ChIP-Seq,42,903403578,SAMN02315325,1104666673,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466548,GSM1206377,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206377,seq-ab2886_H3K79me1_361912_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163615,ChIP-Seq,42,320759250,SAMN02315253,359867270,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466549,GSM1206378,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206378,seq-ab2886_H3K79me1_361912_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163616,ChIP-Seq,42,553720020,SAMN02315315,636888253,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466550,GSM1206379,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206379,seq-ab2886_H3K79me1_361912_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163617,ChIP-Seq,36,1108373364,SAMN02315320,682048933,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466551,GSM1206380,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2015-07-22T00:00:00Z,GSM1206380,seq-ab3594_H3K79me2_346021_N2_Eemb_Input_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163618,ChIP-Seq,42,903403578,SAMN02315254,1104666605,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466552,GSM1206381,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206381,seq-ab3594_H3K79me2_346021_N2_Eemb_Input_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163619,ChIP-Seq,42,273349398,SAMN02315314,316191560,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466553,GSM1206382,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206382,seq-ab3594_H3K79me2_346021_N2_Eemb_ChIP_Rep1,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
SRR1163620,ChIP-Seq,42,514716720,SAMN02315318,593545745,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX466554,GSM1206383,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2014-05-21T00:00:00Z,GSM1206383,seq-ab3594_H3K79me2_346021_N2_Eemb_ChIP_Rep2,SRP007859,N2,wild type,PRJNA63455,Early Embryo,,,mixed Male and Hermaphrodite population,,,,,,,,,,,
